iter	RMSE
2903	0.04278498141
2904	0.04277982029
2905	0.04277402498
2906	0.04277161969
2907	0.04277072384
2908	0.04275535066
2909	0.04275200209
2910	0.04273526562
2911	0.04272113224
2912	0.04270845839
2913	0.04270344609
2914	0.04268788588
2915	0.04267627133
2916	0.04267383725
2917	0.04266658105
2918	0.04266530176
2919	0.0426647135
2920	0.04265365353
2921	0.04264023251
2922	0.04263935514
2923	0.04262825352
2924	0.04260074144
2925	0.0425974089
2926	0.04258837654
2927	0.04258609927
2928	0.0425680919
2929	0.04254925923
2930	0.04251738728
2931	0.04250621211
2932	0.04248973846
2933	0.0424775746
2934	0.04247442326
2935	0.04246621267
2936	0.04246043826
2937	0.04244433281
2938	0.0424391564
2939	0.04243463858
2940	0.04241993161
2941	0.0424191397
2942	0.04240732615
2943	0.04240499408
2944	0.04239253068
2945	0.04239147501
2946	0.0423898654
2947	0.0423830761
2948	0.04237981257
2949	0.04237555356
2950	0.0423711401
2951	0.04236144497
2952	0.04235723883
2953	0.04235020606
2954	0.04234682685
2955	0.0423364972
2956	0.04233379704
2957	0.0423311736
2958	0.04232756967
2959	0.04231385496
2960	0.04231034134
2961	0.0422977602
2962	0.04228560352
2963	0.04227536889
2964	0.04227238696
2965	0.04226517282
2966	0.04225340819
2967	0.04224493787
2968	0.04223796018
2969	0.04223573494
2970	0.04222261261
2971	0.04221977712
2972	0.04221757071
2973	0.04220745464
2974	0.04216892943
2975	0.0421531708
2976	0.04214073946
2977	0.0421326397
2978	0.04212308467
2979	0.04210246957
2980	0.04210149948
2981	0.04210003721
2982	0.04208775267
2983	0.04208168825
2984	0.04206491254
2985	0.04205919434
2986	0.04205421542
2987	0.04204925219
2988	0.04202442731
2989	0.0420127452
2990	0.04198659013
2991	0.04198077777
2992	0.04198007727
2993	0.04196785879
2994	0.04195690263
2995	0.04195265154
2996	0.04194893497
2997	0.0419400253
2998	0.04191044418
2999	0.04190744417
3000	0.04190561681
3001	0.0419031445
3002	0.04188291514
3003	0.04187726167
3004	0.04186618569
3005	0.04184914852
3006	0.04183824415
3007	0.04183713454
3008	0.04178618961
3009	0.04176817207
3010	0.04175255925
3011	0.0417477687
3012	0.04173799207
3013	0.04173029403
3014	0.04171899114
3015	0.04171424559
3016	0.04171342749
3017	0.04169590759
3018	0.04168800876
3019	0.04168626212
3020	0.04168509719
3021	0.04167647719
3022	0.04165232973
3023	0.04164515734
3024	0.0416433105
3025	0.04163663312
3026	0.04162900933
3027	0.04162440745
3028	0.0415959141
3029	0.04159463104
3030	0.04159385307
3031	0.04159297551
3032	0.04158798483
3033	0.04158593629
3034	0.04158052176
3035	0.04156579569
3036	0.04155951328
3037	0.04154355825
3038	0.04153159522
3039	0.04151606135
3040	0.0414950349
3041	0.04145973646
3042	0.04145280986
3043	0.04144105438
3044	0.04143248475
3045	0.04142696916
3046	0.04140544343
3047	0.04139369035
3048	0.04138011595
3049	0.04137853545
3050	0.0413468057
3051	0.04133862053
3052	0.04132202224
3053	0.04130441675
3054	0.0412889236
3055	0.04127925984
3056	0.04127735773
3057	0.04127281449
3058	0.04126862257
3059	0.0412579696
3060	0.04125378348
3061	0.0412503226
3062	0.04124280829
3063	0.04123688091
3064	0.04123588285
3065	0.04121664159
3066	0.0412027369
3067	0.04118933081
3068	0.04117531232
3069	0.04116886959
3070	0.04116481151
3071	0.04115602273
3072	0.04115410148
3073	0.04114135132
3074	0.04112451243
3075	0.04111070983
3076	0.04108693584
3077	0.04108274248
3078	0.04107701663
3079	0.0410762398
3080	0.04105729917
3081	0.04103777734
3082	0.04103349432
3083	0.0410304798
3084	0.04102787122
3085	0.04100693854
3086	0.04100232392
3087	0.0409777931
3088	0.04097433253
3089	0.04096899655
3090	0.04096455146
3091	0.04094933856
3092	0.04094720609
3093	0.04094317565
3094	0.04091984322
3095	0.04091597122
3096	0.04089699481
3097	0.04087065817
3098	0.04085233059
3099	0.04083514654
3100	0.04082969208
3101	0.04081366709
3102	0.04081290385
3103	0.04080864589
3104	0.04079936898
3105	0.04079410076
3106	0.04078257687
3107	0.04077416354
3108	0.04076506211
3109	0.04074799028
3110	0.04073842091
3111	0.04073720763
3112	0.04072477796
3113	0.0407238931
3114	0.0407214692
3115	0.04069686516
3116	0.04068754366
3117	0.04068506604
3118	0.04067808576
3119	0.04067123947
3120	0.04066357184
3121	0.04066231972
3122	0.04063340048
3123	0.04062504691
3124	0.04062224363
3125	0.04061904438
3126	0.04061214452
3127	0.04060350868
3128	0.04060020807
3129	0.04058829415
3130	0.04058316551
3131	0.04056853941
3132	0.04055623885
3133	0.04055394234
3134	0.04055312488
3135	0.04054584698
3136	0.04052863857
3137	0.04051141441
3138	0.04048858074
3139	0.04047693033
3140	0.04047617867
3141	0.04045979165
3142	0.04044997375
3143	0.04044586265
3144	0.04044035384
3145	0.04042186739
3146	0.04042111469
3147	0.04041631816
3148	0.04040843419
3149	0.0403990301
3150	0.04039541623
3151	0.04039203564
3152	0.04036652171
3153	0.04034062883
3154	0.04032965766
3155	0.0403273255
3156	0.04032358367
3157	0.04031491991
3158	0.0403119856
3159	0.0403107559
3160	0.04030892194
3161	0.04029940186
3162	0.04029429883
3163	0.04029100942
3164	0.04028889044
3165	0.04028411962
3166	0.04027842131
3167	0.04027365461
3168	0.04027291279
3169	0.04026374027
3170	0.04025257925
3171	0.0402493648
3172	0.04024325743
3173	0.04022529146
3174	0.04022080858
3175	0.04021078791
3176	0.04020923764
3177	0.04018887638
3178	0.04018367452
3179	0.04018135426
3180	0.04016991902
3181	0.04015223628
3182	0.04013774461
3183	0.04012780892
3184	0.04012387395
3185	0.04010750075
3186	0.04009882944
3187	0.04009746061
3188	0.04008544303
3189	0.04008467951
3190	0.04008245664
3191	0.04007657125
3192	0.04006342536
3193	0.04005901668
3194	0.04005831722
3195	0.04004689451
3196	0.04004252516
3197	0.04003226154
3198	0.04002481899
3199	0.04000703673
3200	0.0400046755
3201	0.03999579561
3202	0.03998368435
3203	0.03998298328
3204	0.0399713758
3205	0.03995528199
3206	0.03995331925
3207	0.03994749123
3208	0.03993177982
3209	0.03992545003
3210	0.03991398492
3211	0.03990732994
3212	0.03990121817
3213	0.0398942604
3214	0.03988797017
3215	0.03987186179
3216	0.03986661956
3217	0.03985670972
3218	0.0398505372
3219	0.03984190535
3220	0.0398366724
3221	0.03982963401
3222	0.03982892326
3223	0.03982838585
3224	0.03980931415
3225	0.03977425727
3226	0.03977002269
3227	0.03975993809
3228	0.03973575362
3229	0.03973245548
3230	0.03972662863
3231	0.03971938713
3232	0.0397076736
3233	0.03969219975
3234	0.03966941671
3235	0.03966737176
3236	0.03966224138
3237	0.03966128828
3238	0.0396500155
3239	0.03964823548
3240	0.03963732686
3241	0.03960929988
3242	0.0396039742
3243	0.03959876106
3244	0.03959582143
3245	0.03959517824
3246	0.03959110915
3247	0.03959038781
3248	0.03958416359
3249	0.03957868521
3250	0.03957500791
3251	0.03956841765
3252	0.03956389424
3253	0.03956191546
3254	0.0395459204
3255	0.03953007107
3256	0.03952668242
3257	0.03952059013
3258	0.03950841881
3259	0.03949844799
3260	0.03949391123
3261	0.03948855483
3262	0.03948493386
3263	0.03947981048
3264	0.03946407088
3265	0.0394565014
3266	0.03945208225
3267	0.03942829469
3268	0.0394096705
3269	0.03939398714
3270	0.03937796916
3271	0.03937441256
3272	0.03936121278
3273	0.03935768698
3274	0.03935163194
3275	0.0393424674
3276	0.03933744864
3277	0.03932392733
3278	0.03932324442
3279	0.03931503664
3280	0.03930841365
3281	0.03929654997
3282	0.03929464928
3283	0.03929088312
3284	0.03927482604
3285	0.03925780039
3286	0.0392546876
3287	0.03925063918
3288	0.03924733952
3289	0.03924325976
3290	0.03923601628
3291	0.03923419168
3292	0.03922573301
3293	0.03921111946
3294	0.03920395025
3295	0.03919012516
3296	0.03917596173
3297	0.03917268371
3298	0.03917095204
3299	0.03915584407
3300	0.03914117841
3301	0.03914016668
3302	0.03912967254
3303	0.03912201696
3304	0.03909943794
3305	0.03909847935
3306	0.03908803128
3307	0.03908343329
3308	0.03907361411
3309	0.03906054274
3310	0.03904145513
3311	0.03903630342
3312	0.03902956784
3313	0.03901601839
3314	0.03901236981
3315	0.03900148783
3316	0.03899407096
3317	0.03898695713
3318	0.03898615892
3319	0.03897719427
3320	0.03896760511
3321	0.0389541306
3322	0.03893532274
3323	0.03893121961
3324	0.03891804195
3325	0.03890634087
3326	0.038902256
3327	0.03889817819
3328	0.0388947606
3329	0.03888906741
3330	0.03888291353
3331	0.03887929951
3332	0.03887863341
3333	0.03886583351
3334	0.03885474718
3335	0.03884852972
3336	0.03883144352
3337	0.03882706841
3338	0.03882228109
3339	0.03881184974
3340	0.03881087838
3341	0.03881041962
3342	0.03880799834
3343	0.03879245525
3344	0.03878669962
3345	0.03878403337
3346	0.038762704
3347	0.0387582854
3348	0.03873174202
3349	0.03872555923
3350	0.03871449812
3351	0.03871283437
3352	0.03870516769
3353	0.03869821714
3354	0.03869684057
3355	0.03868906474
3356	0.03868499135
3357	0.03867870541
3358	0.03867548019
3359	0.03866467584
3360	0.03866290293
3361	0.03864618406
3362	0.03863994381
3363	0.0386366387
3364	0.03863215616
3365	0.03861718244
3366	0.03861445228
3367	0.03861390552
3368	0.03860732895
3369	0.03859541902
3370	0.03858079858
3371	0.03856874656
3372	0.03856447084
3373	0.03856376861
3374	0.03855204192
3375	0.0385452142
3376	0.03854408259
3377	0.03853245092
3378	0.03853096108
3379	0.03851721006
3380	0.03851389554
3381	0.03850360676
3382	0.0384760032
3383	0.03845387365
3384	0.03844437181
3385	0.03844355403
3386	0.03844019387
3387	0.0384311809
3388	0.03842996254
3389	0.03842660322
3390	0.03842477826
3391	0.03841521508
3392	0.03840428554
3393	0.0384022196
3394	0.03840059919
3395	0.03838834454
3396	0.0383852227
3397	0.03837511756
3398	0.03836892822
3399	0.03836542192
3400	0.03835587616
3401	0.03834999018
3402	0.03833629381
3403	0.03833156426
3404	0.03832698384
3405	0.03832439376
3406	0.0383200285
3407	0.0383157109
3408	0.03831170985
3409	0.03829670266
3410	0.03828553479
3411	0.03827106879
3412	0.03827010456
3413	0.03824696106
3414	0.03824529249
3415	0.03822949929
3416	0.03821495673
3417	0.03821087003
3418	0.03819621963
3419	0.03818953456
3420	0.03818537666
3421	0.03818457452
3422	0.03817864901
3423	0.03817498634
3424	0.03817064476
3425	0.03816585948
3426	0.03815124716
3427	0.03814742066
3428	0.03814136962
3429	0.03813451207
3430	0.03813141246
3431	0.03812344399
3432	0.03811819861
3433	0.03811628911
3434	0.038111307
3435	0.03810897029
3436	0.03810240238
3437	0.03809943813
3438	0.03809310856
3439	0.03809309809
3440	0.03809005394
3441	0.0380882705
3442	0.03808560046
3443	0.03807656327
3444	0.03807585115
3445	0.03805867293
3446	0.03805450082
3447	0.03803875979
3448	0.03803675612
3449	0.0380320742
3450	0.03802598342
3451	0.0380132384
3452	0.03801254132
3453	0.03801253115
3454	0.03800802977
3455	0.03799973755
3456	0.03799000477
3457	0.03797850393
3458	0.03797755217
3459	0.03796825704
3460	0.03796158575
3461	0.03795508644
3462	0.03794145163
3463	0.03793151508
3464	0.03792870774
3465	0.03792500821
3466	0.03791369356
3467	0.0379095195
3468	0.03790026502
3469	0.03788436836
3470	0.0378786609
3471	0.03787774461
3472	0.03787174472
3473	0.03786159813
3474	0.03784575026
3475	0.03783759471
3476	0.03783758478
3477	0.03782925647
3478	0.03782924675
3479	0.03781119088
3480	0.03779507245
3481	0.03778868257
3482	0.03778427016
3483	0.03777261738
3484	0.03776032006
3485	0.03775684913
3486	0.03774599326
3487	0.03774145168
3488	0.0377375985
3489	0.03773146221
3490	0.0376996081
3491	0.03768977625
3492	0.03768410135
3493	0.03767872635
3494	0.03766621506
3495	0.03765710466
3496	0.03765192041
3497	0.03764162821
3498	0.03763406673
3499	0.0376127979
3500	0.03760952475
3501	0.03760093428
3502	0.03758967577
3503	0.03758907361
3504	0.03758614278
3505	0.03757771556
3506	0.03757682232
3507	0.03756458114
3508	0.03755995399
3509	0.03755815124
3510	0.03754262943
3511	0.03753313831
3512	0.03752833278
3513	0.03752405922
3514	0.03752288874
3515	0.03751889776
3516	0.03750494731
3517	0.03750138868
3518	0.03749038869
3519	0.03748753874
3520	0.0374756048
3521	0.03746752314
3522	0.03746488387
3523	0.03746000906
3524	0.03745382169
3525	0.03743902738
3526	0.03743625121
3527	0.03743213128
3528	0.03742808754
3529	0.03741741897
3530	0.03741566911
3531	0.0374124437
3532	0.03741140021
3533	0.03740388898
3534	0.03739542679
3535	0.03738955546
3536	0.03738443005
3537	0.03737921197
3538	0.03737521752
3539	0.03737365917
3540	0.03737002542
3541	0.03736434577
3542	0.03736227844
3543	0.03736126266
3544	0.03735955007
3545	0.0373527229
3546	0.03735180526
3547	0.03734935702
3548	0.03734005157
3549	0.03733346401
3550	0.0373247155
3551	0.03731726884
3552	0.03731548927
3553	0.03730400742
3554	0.0373032035
3555	0.03727681446
3556	0.03725417861
3557	0.03725041334
3558	0.03724458857
3559	0.03723574433
3560	0.0372332664
3561	0.03722945932
3562	0.0372285817
3563	0.03721306361
3564	0.0372121857
3565	0.03720440461
3566	0.03720391604
3567	0.03719695005
3568	0.03719416073
3569	0.03718132298
3570	0.03717344734
3571	0.03717082965
3572	0.03716713264
3573	0.03715644456
3574	0.03715063969
3575	0.03712818229
3576	0.03711089817
3577	0.03709942801
3578	0.03709327322
3579	0.03709097683
3580	0.03708151969
3581	0.03707404247
3582	0.03706803347
3583	0.03704986736
3584	0.03704064535
3585	0.03703281789
3586	0.03702527538
3587	0.03700858458
3588	0.03700502142
3589	0.03700466884
3590	0.0370006805
3591	0.03699839541
3592	0.03699142514
3593	0.03697944444
3594	0.03697555767
3595	0.03697157658
3596	0.03696267924
3597	0.03695009985
3598	0.03694925566
3599	0.03694568868
3600	0.03694054348
3601	0.03692538697
3602	0.03691035769
3603	0.03690704742
3604	0.03689640451
3605	0.0368883872
3606	0.03687931793
3607	0.03687112038
3608	0.03685488303
3609	0.03685088818
3610	0.0368363769
3611	0.03682557373
3612	0.0368197716
3613	0.03681602076
3614	0.03681184113
3615	0.03679611962
3616	0.03677468639
3617	0.03677248085
3618	0.03676302763
3619	0.03675637254
3620	0.03675281466
3621	0.03674906651
3622	0.03674663519
3623	0.03673866083
3624	0.03672789786
3625	0.0367274262
3626	0.036718244
3627	0.03670661408
3628	0.03670099564
3629	0.03668945146
3630	0.0366836582
3631	0.03668232886
3632	0.03667754718
3633	0.03667652217
3634	0.03666625948
3635	0.0366548563
3636	0.03665428577
3637	0.03664278296
3638	0.03663357111
3639	0.03662612925
3640	0.03662353045
3641	0.03661735175
3642	0.03660729205
3643	0.0366052202
3644	0.03659087699
3645	0.03657131415
3646	0.03656561149
3647	0.03654861577
3648	0.03654022681
3649	0.03653378298
3650	0.03652931846
3651	0.03651754418
3652	0.03650487098
3653	0.03650061449
3654	0.03649782417
3655	0.03649612883
3656	0.03649252834
3657	0.03649130475
3658	0.0364798154
3659	0.0364614386
3660	0.03645915809
3661	0.0364436255
3662	0.03643975289
3663	0.0364371627
3664	0.03643417547
3665	0.03642800402
3666	0.03642659667
3667	0.03641017954
3668	0.03639457288
3669	0.03637142371
3670	0.03636255629
3671	0.03635774912
3672	0.03635549519
3673	0.03635361694
3674	0.03635004607
3675	0.03633029588
3676	0.03632683315
3677	0.03631118581
3678	0.03630633971
3679	0.03629125796
3680	0.0362783958
3681	0.03626084289
3682	0.03625957743
3683	0.03625677955
3684	0.03624410435
3685	0.03623556367
3686	0.03623160599
3687	0.03622725245
3688	0.03621563459
3689	0.03621403734
3690	0.0362110545
3691	0.03619919197
3692	0.03619438259
3693	0.03619383255
3694	0.03619312508
3695	0.03619258561
3696	0.03618102249
3697	0.03616815798
3698	0.03615744096
3699	0.03614943801
3700	0.03614688835
3701	0.03614300069
3702	0.03614025642
3703	0.03613532459
3704	0.03612421166
3705	0.03609591995
3706	0.03608971472
3707	0.03608112954
3708	0.03606936891
3709	0.0360632624
3710	0.03605351668
3711	0.03604130207
3712	0.03603566989
3713	0.03602933734
3714	0.03602685057
3715	0.03602632825
3716	0.03602471188
3717	0.03601087588
3718	0.0360093427
3719	0.03599423438
3720	0.03598586305
3721	0.03597394382
3722	0.03597060205
3723	0.03596968334
3724	0.03595865448
3725	0.03594620855
3726	0.03594245722
3727	0.03593948904
3728	0.03593149382
3729	0.03592067115
3730	0.03590408302
3731	0.03588994367
3732	0.03588553186
3733	0.03587692308
3734	0.03587177352
3735	0.03585980624
3736	0.03585256851
3737	0.03584140711
3738	0.03583780025
3739	0.03582228819
3740	0.03581186931
3741	0.03580798744
3742	0.03580648218
3743	0.03580168258
3744	0.03579204453
3745	0.03578635949
3746	0.03577645635
3747	0.03577601478
3748	0.03577127443
3749	0.03576797904
3750	0.03576090122
3751	0.03575635236
3752	0.03575319092
3753	0.03575010255
3754	0.03574647366
3755	0.03574096111
3756	0.03573090665
3757	0.03572065866
3758	0.03570103452
3759	0.0356919279
3760	0.03568750929
3761	0.03568580465
3762	0.03568396968
3763	0.0356778249
3764	0.03567705378
3765	0.03567167623
3766	0.03566769304
3767	0.03566171203
3768	0.03565842359
3769	0.03565199027
3770	0.03564989442
3771	0.03562274326
3772	0.03561831124
3773	0.03561620394
3774	0.03560564299
3775	0.03559366833
3776	0.0355880292
3777	0.03558250047
3778	0.03557082692
3779	0.03556711824
3780	0.03556223898
3781	0.03555265783
3782	0.03554599365
3783	0.03551957121
3784	0.03551093313
3785	0.03550651938
3786	0.03550540954
3787	0.03550240273
3788	0.03549865924
3789	0.0354979948
3790	0.03549381005
3791	0.0354924909
3792	0.03549061959
3793	0.03548487653
3794	0.03548066549
3795	0.03547351643
3796	0.03546941647
3797	0.03546646899
3798	0.03546422478
3799	0.03545432062
3800	0.035452535
3801	0.03544975292
3802	0.03544249036
3803	0.03543927221
3804	0.03543178877
3805	0.03542913028
3806	0.03541075965
3807	0.03539981908
3808	0.03539724923
3809	0.03539471717
3810	0.03539106976
3811	0.03538838479
3812	0.03538285527
3813	0.03537934987
3814	0.03535364685
3815	0.03533459547
3816	0.03532887515
3817	0.03531348086
3818	0.03529812364
3819	0.03529650075
3820	0.03529480845
3821	0.03529314912
3822	0.03528623296
3823	0.03528453912
3824	0.03528179221
3825	0.03527953365
3826	0.03526790695
3827	0.03526477475
3828	0.03525653274
3829	0.0352549055
3830	0.03525425487
3831	0.03525008337
3832	0.03524692275
3833	0.03524425377
3834	0.03524294787
3835	0.0352417335
3836	0.03524073
3837	0.03523107343
3838	0.0352302064
3839	0.03522867582
3840	0.03522444293
3841	0.03522146549
3842	0.03521908552
3843	0.03520829312
3844	0.03520254601
3845	0.03519800365
3846	0.0351960542
3847	0.03519553308
3848	0.03519230573
3849	0.0351837055
3850	0.03517192779
3851	0.03516411193
3852	0.03515454961
3853	0.03514794948
3854	0.03514440913
3855	0.03514142842
3856	0.03513792178
3857	0.0351325255
3858	0.03512530313
3859	0.03512344121
3860	0.03511950563
3861	0.0351060684
3862	0.03510409805
3863	0.03509642242
3864	0.03508814499
3865	0.03508584477
3866	0.03508169931
3867	0.03508134122
3868	0.03507162521
3869	0.03506216646
3870	0.03505317763
3871	0.03504940724
3872	0.03504023238
3873	0.03503636303
3874	0.03501336622
3875	0.03501063168
3876	0.03500019042
3877	0.03499730125
3878	0.03498817052
3879	0.03498183693
3880	0.03497798984
3881	0.03495423864
3882	0.03494316508
3883	0.0349413453
3884	0.03494008569
3885	0.03492822139
3886	0.034926895
3887	0.03491802447
3888	0.0349166799
3889	0.03491409442
3890	0.03491371181
3891	0.03491178607
3892	0.03490719378
3893	0.03489699496
3894	0.03488773734
3895	0.03488527113
3896	0.03487827123
3897	0.0348725964
3898	0.03486152424
3899	0.03484858914
3900	0.03484672023
3901	0.03483665887
3902	0.03483533068
3903	0.03483233657
3904	0.03482385183
3905	0.03481482264
3906	0.03480680311
3907	0.03480582659
3908	0.03479763021
3909	0.0347972807
3910	0.03478688501
3911	0.03478598051
3912	0.03478341656
3913	0.0347819171
3914	0.03477924023
3915	0.03477728782
3916	0.03477265758
3917	0.03476690894
3918	0.03475936463
3919	0.03475520059
3920	0.03475170191
3921	0.0347495467
3922	0.03474656583
3923	0.03473834995
3924	0.03473714692
3925	0.03473327275
3926	0.03473229184
3927	0.03473173164
3928	0.0347234682
3929	0.03472201206
3930	0.03471359065
3931	0.03471232573
3932	0.03470976964
3933	0.0347073031
3934	0.03470547604
3935	0.03469591065
3936	0.03468841961
3937	0.0346741374
3938	0.03466493472
3939	0.03465934119
3940	0.03465681628
3941	0.03465265476
3942	0.03463399887
3943	0.03463144292
3944	0.0346300013
3945	0.03462608572
3946	0.03461485672
3947	0.03460921508
3948	0.03459903416
3949	0.03459106817
3950	0.03458032854
3951	0.03456862865
3952	0.03456608596
3953	0.0345564152
3954	0.03454198969
3955	0.03453049702
3956	0.0345290194
3957	0.0345199558
3958	0.03451561023
3959	0.03451438903
3960	0.03449990694
3961	0.03449128703
3962	0.0344892274
3963	0.0344780552
3964	0.03446370313
3965	0.03446181552
3966	0.0344567461
3967	0.0344460987
3968	0.03443276154
3969	0.03441915021
3970	0.03441043048
3971	0.03440237297
3972	0.03438594144
3973	0.0343769874
3974	0.0343753304
3975	0.03437457662
3976	0.03437383392
3977	0.03437136545
3978	0.03436862496
3979	0.03436787354
3980	0.03434843641
3981	0.03434424028
3982	0.03433330632
3983	0.0343270761
3984	0.03432585599
3985	0.03431214757
3986	0.03430445178
3987	0.03430261477
3988	0.03429338291
3989	0.03428507402
3990	0.03427301813
3991	0.03426520004
3992	0.03426372536
3993	0.03426116073
3994	0.03425423344
3995	0.03424429038
3996	0.03424034711
3997	0.03423299407
3998	0.0342167676
3999	0.03421453144
4000	0.03420017898
4001	0.03419891071
4002	0.03418914421
4003	0.0341822066
4004	0.03416920679
4005	0.03416577751
4006	0.03416056515
4007	0.03415149516
4008	0.03415038848
4009	0.03414845741
4010	0.03414017565
4011	0.03413266499
4012	0.03412941352
4013	0.03412785991
4014	0.03412621055
4015	0.03412068339
4016	0.03411315875
4017	0.03411067764
4018	0.03410672702
4019	0.03410623745
4020	0.03408902361
4021	0.03408846986
4022	0.03408685093
4023	0.03407722166
4024	0.03407588085
4025	0.03406709519
4026	0.03406539574
4027	0.03405758223
4028	0.03405279323
4029	0.03405144018
4030	0.0340429314
4031	0.03404066296
4032	0.0340360477
4033	0.03403277689
4034	0.03402491724
4035	0.0340140535
4036	0.03401296746
4037	0.03399957726
4038	0.03399798353
4039	0.0339960898
4040	0.03399554738
4041	0.03399399598
4042	0.03399176411
4043	0.0339866995
4044	0.03398305925
4045	0.03398068595
4046	0.03397209064
4047	0.03396748447
4048	0.03396517372
4049	0.03396219215
4050	0.03395664348
4051	0.03395540833
4052	0.03395429994
4053	0.03395388148
4054	0.03394927723
4055	0.03393958462
4056	0.03393139302
4057	0.03393006135
4058	0.03392495597
4059	0.03392002504
4060	0.03391797588
4061	0.03391403206
4062	0.03390922334
4063	0.03390245888
4064	0.03390182307
4065	0.03388889258
4066	0.03388612053
4067	0.03388560214
4068	0.0338579333
4069	0.03385672503
4070	0.03385039652
4071	0.03383949577
4072	0.03383901873
4073	0.03383441971
4074	0.0338310714
4075	0.03382760696
4076	0.03381605213
4077	0.03381458504
4078	0.03381403122
4079	0.0338118805
4080	0.03380967089
4081	0.03380916559
4082	0.03379755648
4083	0.0337971515
4084	0.03379623749
4085	0.03379130009
4086	0.03378830564
4087	0.03378176436
4088	0.03377957928
4089	0.03377592983
4090	0.03377547806
4091	0.03375521875
4092	0.03374804152
4093	0.03374322675
4094	0.03373713898
4095	0.03373233495
4096	0.03372739064
4097	0.03371920704
4098	0.03371387952
4099	0.03370764665
4100	0.03370234229
4101	0.03369457978
4102	0.03369369045
4103	0.03369199812
4104	0.03369021484
4105	0.03368779269
4106	0.03368105985
4107	0.03367705424
4108	0.03367418369
4109	0.03366647856
4110	0.03366364466
4111	0.03365405768
4112	0.03363675559
4113	0.03363359171
4114	0.03362927141
4115	0.03362744825
4116	0.03362440824
4117	0.03361978199
4118	0.03361746256
4119	0.03361514632
4120	0.03361229691
4121	0.03359868557
4122	0.03359268209
4123	0.03358608783
4124	0.03357683615
4125	0.03357239396
4126	0.03356855545
4127	0.03356485433
4128	0.03355749672
4129	0.03355639568
4130	0.03355078863
4131	0.03354715765
4132	0.03354170068
4133	0.03352087006
4134	0.0335166263
4135	0.03351275005
4136	0.03351173122
4137	0.03350440387
4138	0.03349845092
4139	0.033490108
4140	0.03348983297
4141	0.03348779314
4142	0.03348653339
4143	0.03348151644
4144	0.03347518472
4145	0.03347414557
4146	0.03346878199
4147	0.03345270299
4148	0.03345071926
4149	0.03343821556
4150	0.03343471344
4151	0.0334276035
4152	0.0334240433
4153	0.03342301504
4154	0.03342088728
4155	0.03342020999
4156	0.03341250232
4157	0.03341103312
4158	0.03341068041
4159	0.03340575479
4160	0.03340492244
4161	0.03340384823
4162	0.0334032869
4163	0.03339748922
4164	0.03339685153
4165	0.03338657752
4166	0.03338118091
4167	0.03337011376
4168	0.03336635359
4169	0.03336573726
4170	0.03335199473
4171	0.0333435166
4172	0.03333721648
4173	0.03333159528
4174	0.03332040412
4175	0.03331751259
4176	0.03331702924
4177	0.03331591669
4178	0.03330928929
4179	0.03329278789
4180	0.03328753214
4181	0.03328629834
4182	0.03328245255
4183	0.03326245102
4184	0.03325111369
4185	0.03324780201
4186	0.03324227358
4187	0.03324052792
4188	0.03323967375
4189	0.03322576806
4190	0.03321650346
4191	0.03321164019
4192	0.03320930344
4193	0.03320805537
4194	0.03320233635
4195	0.03319527382
4196	0.03318400454
4197	0.03318152069
4198	0.03317521663
4199	0.03317447761
4200	0.03315631752
4201	0.03315351256
4202	0.03313928054
4203	0.03312764074
4204	0.03311839608
4205	0.03310863553
4206	0.03309388498
4207	0.03309113239
4208	0.03307990666
4209	0.03307573778
4210	0.03307204986
4211	0.03307160944
4212	0.03306392252
4213	0.03306300967
4214	0.03306049028
4215	0.0330567285
4216	0.03305559457
4217	0.03305397528
4218	0.03305115094
4219	0.03305053463
4220	0.03304510208
4221	0.03303600785
4222	0.0330349968
4223	0.03302756132
4224	0.03301850928
4225	0.03301582635
4226	0.0330135256
4227	0.03301135761
4228	0.03300306582
4229	0.03299735393
4230	0.03299070309
4231	0.03298122484
4232	0.03297003106
4233	0.03295658746
4234	0.03295458659
4235	0.0329510518
4236	0.03294725721
4237	0.03294563995
4238	0.03293856446
4239	0.03292989879
4240	0.03292835747
4241	0.03291834957
4242	0.03291715149
4243	0.03291182639
4244	0.0328857294
4245	0.03287867437
4246	0.0328747208
4247	0.03287207192
4248	0.03286629067
4249	0.03285765355
4250	0.03284797281
4251	0.0328466571
4252	0.03284497195
4253	0.03284008394
4254	0.0328379806
4255	0.03283380884
4256	0.03282832336
4257	0.03282177589
4258	0.03282113449
4259	0.03281463726
4260	0.03280882524
4261	0.03280511072
4262	0.03279754067
4263	0.0327877557
4264	0.03278224592
4265	0.03277563934
4266	0.03277448958
4267	0.03277334692
4268	0.03277116384
4269	0.03276143482
4270	0.03275392547
4271	0.03274354319
4272	0.03273565538
4273	0.03272988604
4274	0.03271146244
4275	0.03270054627
4276	0.03269164891
4277	0.03269074637
4278	0.0326882706
4279	0.03268718924
4280	0.03268181323
4281	0.03267605731
4282	0.03267424604
4283	0.03265858042
4284	0.03265095462
4285	0.03264555202
4286	0.03264402207
4287	0.03263479758
4288	0.03262531881
4289	0.03261911107
4290	0.03261667212
4291	0.03261213857
4292	0.03260700298
4293	0.03260298999
4294	0.03259806031
4295	0.03259453421
4296	0.03259282988
4297	0.03258589099
4298	0.03258024014
4299	0.03257271113
4300	0.03256897341
4301	0.03255563533
4302	0.03254955179
