iter	Passed	Remaining
3216	137582	33486
3217	137632	33445
3218	137693	33407
3219	137738	33365
3220	137782	33322
3221	137823	33279
3222	137871	33238
3223	137918	33196
3224	137966	33154
3225	138012	33112
3226	138060	33071
3227	138108	33029
3228	138154	32987
3229	138204	32946
3230	138248	32904
3231	138290	32861
3232	138333	32818
3233	138392	32779
3234	138445	32739
3235	138525	32704
3236	138564	32661
3237	138607	32618
3238	138648	32575
3239	138689	32532
3240	138734	32489
3241	138773	32446
3242	138817	32403
3243	138878	32365
3244	138921	32322
3245	138961	32278
3246	139004	32236
3247	139045	32192
3248	139087	32149
3249	139133	32107
3250	139175	32064
3251	139215	32021
3252	139258	31978
3253	139301	31935
3254	139322	31887
3255	139371	31846
3256	139419	31804
3257	139465	31762
3258	139508	31720
3259	139551	31677
3260	139605	31637
3261	139650	31594
3262	139694	31552
3263	139735	31508
3264	139776	31465
3265	139818	31422
3266	139861	31380
3267	139902	31336
3268	139945	31294
3269	139966	31246
3270	140000	31201
3271	140042	31158
3272	140085	31115
3273	140126	31072
3274	140169	31029
3275	140214	30987
3276	140254	30944
3277	140296	30901
3278	140337	30857
3279	140381	30815
3280	140423	30772
3281	140463	30729
3282	140505	30686
3283	140546	30642
3284	140590	30600
3285	140633	30557
3286	140672	30513
3287	140715	30471
3288	140758	30428
3289	140804	30386
3290	140849	30344
3291	140890	30300
3292	140931	30257
3293	140971	30214
3294	141015	30171
3295	141057	30128
3296	141102	30086
3297	141145	30043
3298	141188	30000
3299	141233	29958
3300	141276	29915
3301	141356	29880
3302	141401	29838
3303	141446	29796
3304	141490	29753
3305	141534	29711
3306	141578	29668
3307	141621	29625
3308	141662	29582
3309	141705	29539
3310	141751	29497
3311	141793	29454
3312	141834	29411
3313	141879	29369
3314	141921	29326
3315	141964	29283
3316	142005	29240
3317	142048	29197
3318	142092	29154
3319	142135	29112
3320	142182	29070
3321	142239	29030
3322	142279	28986
3323	142321	28943
3324	142362	28900
3325	142405	28857
3326	142448	28815
3327	142489	28771
3328	142531	28728
3329	142573	28686
3330	142617	28643
3331	142659	28600
3332	142698	28556
3333	142740	28513
3334	142784	28471
3335	142830	28429
3336	142872	28386
3337	142913	28343
3338	142955	28299
3339	142998	28257
3340	143040	28214
3341	143081	28171
3342	143123	28128
3343	143163	28084
3344	143205	28041
3345	143246	27998
3346	143286	27955
3347	143323	27911
3348	143364	27868
3349	143406	27825
3350	143446	27781
3351	143489	27739
3352	143534	27696
3353	143575	27653
3354	143616	27610
3355	143654	27566
3356	143694	27523
3357	143737	27480
3358	143778	27437
3359	143820	27394
3360	143861	27351
3361	143903	27308
3362	143942	27264
3363	143981	27221
3364	144023	27178
3365	144063	27134
3366	144104	27091
3367	144146	27048
3368	144192	27006
3369	144239	26964
3370	144283	26922
3371	144324	26878
3372	144365	26835
3373	144408	26793
3374	144453	26750
3375	144497	26708
3376	144537	26664
3377	144577	26621
3378	144621	26578
3379	144663	26535
3380	144706	26493
3381	144748	26450
3382	144789	26407
3383	144831	26364
3384	144871	26320
3385	144914	26278
3386	144958	26235
3387	144998	26192
3388	145046	26150
3389	145088	26107
3390	145134	26065
3391	145178	26022
3392	145222	25979
3393	145264	25937
3394	145309	25894
3395	145350	25851
3396	145393	25808
3397	145437	25766
3398	145478	25722
3399	145531	25682
3400	145574	25639
3401	145620	25597
3402	145664	25554
3403	145708	25511
3404	145751	25469
3405	145792	25425
3406	145834	25382
3407	145878	25340
3408	145916	25296
3409	145956	25253
3410	145999	25210
3411	146041	25167
3412	146088	25125
3413	146135	25083
3414	146181	25041
3415	146230	24999
3416	146273	24956
3417	146339	24917
3418	146387	24876
3419	146437	24834
3420	146481	24791
3421	146527	24749
3422	146573	24707
3423	146617	24664
3424	146663	24622
3425	146709	24580
3426	146755	24537
3427	146801	24495
3428	146843	24452
3429	146888	24410
3430	146935	24367
3431	146977	24324
3432	147017	24281
3433	147059	24238
3434	147105	24196
3435	147150	24153
3436	147192	24110
3437	147234	24067
3438	147276	24025
3439	147320	23982
3440	147363	23939
3441	147404	23896
3442	147445	23853
3443	147487	23810
3444	147528	23767
3445	147569	23724
3446	147612	23681
3447	147658	23638
3448	147699	23595
3449	147742	23553
3450	147784	23510
3451	147824	23466
3452	147863	23423
3453	147902	23380
3454	147945	23337
3455	147986	23294
3456	148029	23251
3457	148072	23208
3458	148115	23165
3459	148157	23122
3460	148202	23080
3461	148242	23037
3462	148284	22994
3463	148326	22951
3464	148367	22908
3465	148407	22864
3466	148450	22822
3467	148492	22779
3468	148535	22736
3469	148583	22694
3470	148626	22651
3471	148669	22608
3472	148711	22565
3473	148753	22522
3474	148793	22479
3475	148836	22436
3476	148878	22393
3477	148920	22350
3478	148963	22308
3479	149006	22265
3480	149048	22222
3481	149092	22179
3482	149141	22137
3483	149184	22095
3484	149226	22052
3485	149267	22009
3486	149314	21966
3487	149357	21924
3488	149400	21881
3489	149442	21838
3490	149482	21795
3491	149526	21752
3492	149568	21709
3493	149608	21666
3494	149648	21623
3495	149691	21580
3496	149734	21537
3497	149775	21494
3498	149818	21451
3499	149860	21408
3500	149900	21365
3501	149943	21322
3502	149986	21279
3503	150029	21236
3504	150072	21194
3505	150115	21151
3506	150156	21108
3507	150199	21065
3508	150237	21022
3509	150279	20979
3510	150319	20936
3511	150360	20892
3512	150399	20849
3513	150442	20806
3514	150485	20763
3515	150525	20720
3516	150565	20677
3517	150606	20634
3518	150652	20592
3519	150692	20548
3520	150738	20506
3521	150778	20463
3522	150821	20420
3523	150865	20378
3524	150911	20335
3525	150951	20292
3526	150993	20249
3527	151034	20206
3528	151079	20163
3529	151121	20120
3530	151162	20077
3531	151204	20035
3532	151246	19992
3533	151291	19949
3534	151332	19906
3535	151373	19863
3536	151413	19820
3537	151454	19777
3538	151494	19734
3539	151538	19691
3540	151583	19648
3541	151628	19606
3542	151672	19563
3543	151717	19521
3544	151758	19478
3545	151802	19435
3546	151848	19393
3547	151893	19350
3548	151936	19307
3549	151977	19264
3550	152021	19222
3551	152063	19179
3552	152106	19136
3553	152149	19093
3554	152196	19051
3555	152237	19008
3556	152279	18965
3557	152335	18924
3558	152377	18881
3559	152420	18838
3560	152463	18795
3561	152508	18753
3562	152549	18710
3563	152591	18667
3564	152631	18624
3565	152673	18581
3566	152716	18538
3567	152756	18495
3568	152798	18452
3569	152840	18409
3570	152882	18366
3571	152925	18323
3572	152970	18281
3573	153013	18238
3574	153056	18195
3575	153098	18152
3576	153142	18109
3577	153184	18066
3578	153227	18024
3579	153268	17981
3580	153310	17938
3581	153359	17896
3582	153402	17853
3583	153446	17810
3584	153489	17767
3585	153534	17725
3586	153574	17682
3587	153617	17639
3588	153661	17596
3589	153702	17553
3590	153745	17510
3591	153785	17467
3592	153826	17424
3593	153869	17382
3594	153916	17339
3595	153957	17296
3596	154002	17254
3597	154045	17211
3598	154085	17168
3599	154127	17125
3600	154169	17082
3601	154214	17039
3602	154261	16997
3603	154306	16954
3604	154349	16912
3605	154392	16869
3606	154434	16826
3607	154475	16783
3608	154518	16740
3609	154561	16697
3610	154615	16656
3611	154657	16613
3612	154700	16570
3613	154746	16527
3614	154790	16485
3615	154847	16443
3616	154891	16401
3617	154934	16358
3618	154976	16315
3619	155026	16273
3620	155073	16231
3621	155120	16188
3622	155164	16146
3623	155214	16103
3624	155262	16061
3625	155310	16019
3626	155357	15976
3627	155402	15934
3628	155449	15891
3629	155506	15850
3630	155551	15807
3631	155596	15765
3632	155640	15722
3633	155682	15679
3634	155725	15636
3635	155768	15593
3636	155810	15551
3637	155852	15508
3638	155894	15465
3639	155937	15422
3640	155981	15379
3641	156024	15336
3642	156067	15294
3643	156110	15251
3644	156153	15208
3645	156193	15165
3646	156236	15122
3647	156275	15079
3648	156319	15036
3649	156363	14993
3650	156409	14951
3651	156454	14908
3652	156498	14865
3653	156542	14823
3654	156586	14780
3655	156628	14737
3656	156669	14694
3657	156712	14651
3658	156755	14608
3659	156799	14566
3660	156840	14523
3661	156883	14480
3662	156926	14437
3663	156969	14394
3664	157009	14351
3665	157049	14308
3666	157089	14265
3667	157130	14222
3668	157174	14179
3669	157216	14136
3670	157257	14093
3671	157322	14052
3672	157370	14010
3673	157415	13967
3674	157453	13924
3675	157498	13881
3676	157543	13839
3677	157587	13796
3678	157635	13753
3679	157681	13711
3680	157726	13668
3681	157771	13626
3682	157813	13583
3683	157857	13540
3684	157899	13497
3685	157938	13454
3686	157984	13411
3687	158011	13367
3688	158048	13324
3689	158089	13281
3690	158131	13238
3691	158174	13195
3692	158216	13152
3693	158257	13109
3694	158302	13066
3695	158342	13023
3696	158385	12981
3697	158428	12938
3698	158470	12895
3699	158512	12852
3700	158554	12809
3701	158596	12766
3702	158641	12723
3703	158685	12681
3704	158725	12638
3705	158769	12595
3706	158808	12552
3707	158850	12509
3708	158893	12466
3709	158934	12423
3710	158973	12380
3711	159016	12337
3712	159058	12294
3713	159101	12251
3714	159145	12209
3715	159186	12166
3716	159226	12122
3717	159266	12079
3718	159310	12037
3719	159352	11994
3720	159392	11951
3721	159441	11908
3722	159486	11866
3723	159529	11823
3724	159568	11780
3725	159627	11738
3726	159670	11695
3727	159710	11652
3728	159754	11609
3729	159784	11566
3730	159822	11522
3731	159866	11480
3732	159910	11437
3733	159950	11394
3734	159994	11351
3735	160042	11309
3736	160092	11266
3737	160131	11223
3738	160173	11180
3739	160213	11137
3740	160260	11095
3741	160304	11052
3742	160345	11009
3743	160385	10966
3744	160434	10924
3745	160501	10882
3746	160553	10840
3747	160600	10798
3748	160648	10755
3749	160701	10713
3750	160747	10670
3751	160790	10627
3752	160838	10585
3753	160884	10542
3754	160927	10499
3755	160974	10457
3756	161027	10415
3757	161089	10373
3758	161135	10330
3759	161183	10288
3760	161232	10245
3761	161289	10203
3762	161354	10162
3763	161396	10119
3764	161445	10076
3765	161489	10034
3766	161533	9991
3767	161575	9948
3768	161618	9905
3769	161659	9862
3770	161701	9819
3771	161742	9776
3772	161784	9733
3773	161825	9690
3774	161856	9647
3775	161895	9603
3776	161933	9560
3777	161978	9518
3778	162018	9475
3779	162062	9432
3780	162106	9389
3781	162148	9346
3782	162194	9303
3783	162236	9260
3784	162281	9218
3785	162323	9175
3786	162376	9132
3787	162419	9089
3788	162462	9047
3789	162509	9004
3790	162550	8961
3791	162592	8918
3792	162638	8875
3793	162680	8832
3794	162724	8790
3795	162784	8748
3796	162828	8705
3797	162870	8662
3798	162913	8619
3799	162954	8576
3800	162996	8533
3801	163025	8490
3802	163068	8447
3803	163116	8404
3804	163160	8361
3805	163200	8318
3806	163239	8275
3807	163279	8232
3808	163319	8189
3809	163359	8146
3810	163403	8103
3811	163445	8060
3812	163487	8017
3813	163524	7974
3814	163567	7931
3815	163614	7889
3816	163657	7846
3817	163700	7803
3818	163745	7760
3819	163797	7718
3820	163819	7674
3821	163864	7631
3822	163912	7588
3823	163957	7546
3824	164007	7503
3825	164056	7461
3826	164101	7418
3827	164144	7375
3828	164192	7332
3829	164238	7289
3830	164286	7247
3831	164332	7204
3832	164377	7161
3833	164420	7118
3834	164464	7076
3835	164506	7033
3836	164550	6990
3837	164604	6947
3838	164655	6905
3839	164695	6862
3840	164738	6819
3841	164778	6776
3842	164819	6733
3843	164862	6690
3844	164904	6647
3845	164948	6604
3846	164993	6562
3847	165035	6519
3848	165079	6476
3849	165119	6433
3850	165163	6390
3851	165204	6347
3852	165247	6304
3853	165287	6261
3854	165329	6218
3855	165379	6175
3856	165426	6133
3857	165472	6090
3858	165513	6047
3859	165555	6004
3860	165597	5961
3861	165645	5918
3862	165689	5876
3863	165736	5833
3864	165778	5790
3865	165822	5747
3866	165867	5704
3867	165908	5661
3868	165950	5618
3869	165992	5575
3870	166035	5533
3871	166076	5490
3872	166118	5447
3873	166162	5404
3874	166205	5361
3875	166271	5319
3876	166315	5276
3877	166356	5233
3878	166398	5190
3879	166443	5147
3880	166486	5104
3881	166528	5061
3882	166571	5019
3883	166615	4976
3884	166680	4933
3885	166727	4891
3886	166771	4848
3887	166810	4805
3888	166851	4762
3889	166893	4719
3890	166933	4676
3891	166977	4633
3892	167019	4590
3893	167057	4547
3894	167098	4504
3895	167143	4461
3896	167183	4418
3897	167227	4375
3898	167271	4333
3899	167312	4290
3900	167356	4247
3901	167399	4204
3902	167442	4161
3903	167485	4118
3904	167529	4075
3905	167578	4032
3906	167620	3989
3907	167662	3947
3908	167703	3904
3909	167747	3861
3910	167789	3818
3911	167833	3775
3912	167880	3732
3913	167919	3689
3914	167963	3646
3915	168009	3603
3916	168052	3560
3917	168094	3518
3918	168138	3475
3919	168180	3432
3920	168225	3389
3921	168266	3346
3922	168307	3303
3923	168348	3260
3924	168386	3217
3925	168429	3174
3926	168473	3131
3927	168516	3088
3928	168558	3045
3929	168600	3003
3930	168641	2960
3931	168683	2917
3932	168726	2874
3933	168770	2831
3934	168811	2788
3935	168852	2745
3936	168893	2702
3937	168935	2659
3938	168977	2616
3939	169018	2573
3940	169060	2530
3941	169103	2488
3942	169146	2445
3943	169187	2402
3944	169229	2359
3945	169273	2316
3946	169316	2273
3947	169378	2230
3948	169442	2188
3949	169485	2145
3950	169528	2102
3951	169572	2059
3952	169616	2016
3953	169658	1973
3954	169695	1930
3955	169738	1887
3956	169783	1845
3957	169823	1802
3958	169865	1759
3959	169909	1716
3960	169956	1673
3961	169997	1630
3962	170041	1587
3963	170085	1544
3964	170131	1501
3965	170169	1458
3966	170211	1415
3967	170257	1373
3968	170297	1330
3969	170338	1287
3970	170381	1244
3971	170422	1201
3972	170466	1158
3973	170513	1115
3974	170556	1072
3975	170599	1029
3976	170641	986
3977	170679	943
3978	170721	901
3979	170763	858
3980	170806	815
3981	170845	772
3982	170884	729
3983	170930	686
3984	170977	643
3985	171020	600
3986	171064	557
3987	171108	514
3988	171153	471
3989	171195	429
3990	171235	386
3991	171279	343
3992	171324	300
3993	171372	257
3994	171416	214
3995	171459	171
3996	171504	128
3997	171548	85
3998	171593	42
3999	171637	0
